0;0.168898043
0.098280098;0.145211123
0.216216216;0.117404737
0.373464373;0.096807415
0.628992629;0.064881565
0.825552826;0.047373841
1.238329238;0.028836251
1.611793612;0.017507724
1.808353808;0.014418126
2.004914005;0.014418126
2.2997543;0.008238929
2.771498771;0.007209063
3.223587224;0.004119464
4.717444717;0.005149331
5.346437346;0.003089598
5.71990172;0.004119464
5.975429975;0.009268795
6.211302211;0.004119464
6.486486486;0.007209063
6.722358722;0.01338826
7.017199017;0.017507724
7.253071253;0.022657055
7.488943489;0.041194645
7.744471744;0.032955716
7.98034398;0.045314109
8.235872236;0.045314109
8.471744472;0.081359423
8.707616708;0.096807415
9.002457002;0.065911432
9.257985258;0.05561277
9.670761671;0.048403708
10.02457002;0.049433574
10.24078624;0.057672503
10.51597052;0.058702369
11.00737101;0.067971164
11.24324324;0.070030896
11.51842752;0.082389289
12.00982801;0.095777549
12.20638821;0.107106076
12.52088452;0.117404737
12.87469287;0.111225541
13.16953317;0.113285273
13.24815725;0.113285273
13.75921376;0.108135942
13.995086;0.121524202
14.23095823;0.123583934
14.78132678;0.152420185
14.97788698;0.151390319
15.48894349;0.195674562
15.9017199;0.214212152
16;0.220391349
16.23587224;0.258496395
16.49140049;0.292481977
16.55036855;0.300720906
16.60933661;0.322348095
16.78624079;0.357363543
16.9041769;0.407826982
17.04176904;0.461380021
17.21867322;0.526261586
17.41523342;0.608650875
17.53316953;0.66323378
17.65110565;0.727085479
17.76904177;0.798146241
17.90663391;0.854788877
18.004914;0.910401648
18.28009828;0.911431514
18.3980344;0.873326468
18.55528256;0.832131823
18.63390663;0.804325438
18.71253071;0.771369722
18.79115479;0.736354274
18.90909091;0.704428424
19.06633907;0.666323378
19.2039312;0.632337796
19.3022113;0.605561277
19.4004914;0.572605561
19.47911548;0.546858908
19.53808354;0.528321318
19.65601966;0.508753862
19.75429975;0.48815654
20.02948403;0.472708548
20.32432432;0.45623069
20.52088452;0.449021627
20.73710074;0.440782698
21.01228501;0.435633368
21.26781327;0.461380021
21.5036855;0.443872297
21.71990172;0.444902163
21.995086;0.453141092
22.25061425;0.458290422
22.50614251;0.466529351
22.68304668;0.453141092
22.997543;0.428424305
23.0958231;0.407826982
23.19410319;0.383110196
23.27272727;0.356333677
23.39066339;0.323377961
23.50859951;0.292481977
23.68550369;0.263645726
23.8034398;0.246138002
23.98034398;0.19361483
